CUST_ID,cust_name,region,signup_dt
2546,Customer 2546,Southeast,2025-02-02
2547,Customer 2547,Southeast,2025-12-25
2548,Customer 2548,Northeast,2025-08-20
2549,Customer 2549,Northeast,2026-07-04
2550,Customer 2550,West,2024-09-10
2551,Customer 2551,Northeast,2024-02-26
2552,Customer 2552,Northeast,2024-01-11
2553,Customer 2553,Southwest,2024-01-13
2554,Customer 2554,Midwest,2025-01-01
2555,Customer 2555,Northeast,2024-03-05
2556,Customer 2556,West,2024-06-17
2557,Customer 2557,West,2025-08-25
2558,Customer 2558,Midwest,2024-09-04
2559,Customer 2559,West,2025-05-31
2560,Customer 2560,West,2024-03-17
2561,Customer 2561,Midwest,2024-01-28
2562,Customer 2562,Southeast,2025-12-28
2563,Customer 2563,Southeast,2024-09-11
2564,Customer 2564,West,2025-07-23
2565,Customer 2565,Southwest,2024-02-15
2566,Customer 2566,Midwest,2026-05-07
2567,Customer 2567,Southwest,2025-07-09
2568,Customer 2568,Midwest,2025-12-20
2569,Customer 2569,West,2025-09-25
2570,Customer 2570,Midwest,2024-04-01
2571,Customer 2571,West,2025-07-23
2572,Customer 2572,Southwest,2024-05-13
2573,Customer 2573,Southwest,2025-06-15
2574,Customer 2574,West,2024-05-24
2575,Customer 2575,Midwest,
2576,Customer 2576,Midwest,2026-08-07
2577,Customer 2577,Northeast,2024-12-11
2578,Customer 2578,Northeast,2026-01-05
2579,Customer 2579,Northeast,2026-02-08
2580,Customer 2580,Midwest,2025-07-31
2581,Customer 2581,Southeast,2024-07-29
2582,Customer 2582,West,2024-11-19
2583,Customer 2583,Northeast,2025-12-12
2584,Customer 2584,West,2025-05-17
2585,Customer 2585,Southeast,2026-05-03
2586,Customer 2586,Northeast,2026-08-05
2587,Customer 2587,Midwest,2024-08-01
2588,Customer 2588,Northeast,2024-07-13
2589,Customer 2589,Southwest,2025-12-23
2590,Customer 2590,Southeast,2026-07-21
2591,Customer 2591,Southwest,2024-02-10
2592,Customer 2592,Northeast,2024-05-05
2593,Customer 2593,Northeast,2024-06-28
2594,Customer 2594,Midwest,2025-01-31
2595,Customer 2595,West,2025-06-20
2596,Customer 2596,West,2025-07-24
2597,Customer 2597,Northeast,2024-01-31
2598,Customer 2598,Northeast,2026-07-17
2599,Customer 2599,West,
2600,Customer 2600,Northeast,2025-10-19
2601,Customer 2601,Midwest,2026-03-24
2602,Customer 2602,Northeast,2026-03-10
2603,Customer 2603,Southwest,
2604,Customer 2604,Midwest,2025-02-11
2605,Customer 2605,Southwest,2025-07-12
2606,Customer 2606,Midwest,2026-05-22
2607,Customer 2607,West,2025-01-17
2608,Customer 2608,Midwest,2025-11-25
2609,Customer 2609,Midwest,
2610,Customer 2610,Midwest,2025-10-16
2611,Customer 2611,Southwest,2025-02-21
2612,Customer 2612,West,2026-01-02
2613,Customer 2613,Northeast,2026-04-21
2614,Customer 2614,Southeast,2025-05-17
2615,Customer 2615,West,2026-04-05
2616,Customer 2616,Southeast,2025-06-27
2617,Customer 2617,Southwest,2026-06-16
2618,Customer 2618,Southwest,2024-04-22
2619,Customer 2619,Southeast,2025-01-08
2620,Customer 2620,Southeast,2025-12-29
2621,Customer 2621,Northeast,2026-01-28
2622,Customer 2622,West,2026-07-13
2623,Customer 2623,West,2026-02-16
2624,Customer 2624,Northeast,2026-08-17
2625,Customer 2625,Southeast,2025-10-07
2626,Customer 2626,Northeast,2025-11-17
2627,Customer 2627,Southwest,2025-01-10
2628,Customer 2628,West,2026-06-02
2629,Customer 2629,Southwest,2024-06-13
2630,Customer 2630,West,2025-08-29
2631,Customer 2631,Southeast,2026-02-14
2632,Customer 2632,Southeast,2026-04-11
2633,Customer 2633,Midwest,2025-05-16
2634,Customer 2634,Midwest,2025-07-28
2635,Customer 2635,Southeast,2026-01-15
2636,Customer 2636,Southwest,2025-05-14
2637,Customer 2637,Southeast,2024-01-12
2638,Customer 2638,West,2025-07-29
2639,Customer 2639,Northeast,2026-06-29
2640,Customer 2640,Northeast,2024-11-29
2641,Customer 2641,Northeast,2025-08-27
2642,Customer 2642,Southeast,2025-07-12
2643,Customer 2643,Southwest,2024-01-20
2644,Customer 2644,West,2025-06-13
2645,Customer 2645,Southwest,2024-04-02
2646,Customer 2646,Northeast,2024-07-01
2647,Customer 2647,Southeast,2026-07-23
2648,Customer 2648,Midwest,2025-03-12
2649,Customer 2649,Northeast,2024-10-27
2650,Customer 2650,Southeast,2026-07-07
2651,Customer 2651,Southeast,2025-10-31
2652,Customer 2652,West,2025-12-21
2653,Customer 2653,Northeast,2025-03-16
2654,Customer 2654,Midwest,2025-05-23
2655,Customer 2655,West,2025-04-03
2656,Customer 2656,West,2024-09-26
2657,Customer 2657,Southeast,2026-06-01
2658,Customer 2658,Northeast,2024-04-07
2659,Customer 2659,Southwest,2024-05-03
2660,Customer 2660,Southeast,2025-05-19
2661,Customer 2661,Midwest,2024-04-10
2662,Customer 2662,Midwest,2025-03-12
2663,Customer 2663,Midwest,
2664,Customer 2664,West,2024-01-04
2665,Customer 2665,Midwest,2024-04-17
2666,Customer 2666,Midwest,2025-08-31
2667,Customer 2667,Midwest,2025-09-29
2668,Customer 2668,West,2025-10-12
2669,Customer 2669,Southeast,2024-07-09
2670,Customer 2670,Southeast,2024-07-17
2671,Customer 2671,Southeast,2024-06-12
2672,Customer 2672,Northeast,2024-08-02
2673,Customer 2673,Midwest,2025-11-22
2674,Customer 2674,Southeast,2024-05-14
2675,Customer 2675,Northeast,2025-10-01
2676,Customer 2676,Midwest,2024-08-23
2677,Customer 2677,Southwest,2025-01-22
2678,Customer 2678,Southwest,
2679,Customer 2679,West,2025-03-31
2680,Customer 2680,West,2024-10-11
2681,Customer 2681,Northeast,2024-12-20
2682,Customer 2682,Southeast,2026-07-26
2683,Customer 2683,Southeast,2025-10-31
2684,Customer 2684,West,2025-09-01
2685,Customer 2685,Midwest,2024-01-02
2686,Customer 2686,Southeast,2025-01-24
2687,Customer 2687,Northeast,2025-08-07
2688,Customer 2688,Northeast,2026-01-27
2689,Customer 2689,Southeast,2025-01-26
2690,Customer 2690,West,2025-10-31
2691,Customer 2691,West,2025-03-05
2692,Customer 2692,Northeast,2024-11-11
2693,Customer 2693,Midwest,2026-06-02
2694,Customer 2694,Midwest,2026-05-22
2695,Customer 2695,Midwest,
2696,Customer 2696,Southeast,2026-07-31
2697,Customer 2697,Southwest,2024-12-16
2698,Customer 2698,West,2026-07-18
2699,Customer 2699,Midwest,2024-02-03
2700,Customer 2700,Southeast,2025-08-15
2701,Customer 2701,West,2024-05-28
2702,Customer 2702,West,2025-10-12
2703,Customer 2703,Northeast,2025-04-13
2704,Customer 2704,Southwest,2024-07-28
2705,Customer 2705,West,2024-10-28
2706,Customer 2706,West,2024-09-07
2707,Customer 2707,Northeast,2024-02-14
2708,Customer 2708,Southwest,2026-02-14
2709,Customer 2709,Southwest,2025-07-08
2710,Customer 2710,Southwest,2024-03-15
2711,Customer 2711,Southeast,2025-08-15
2712,Customer 2712,Midwest,2024-01-18
2713,Customer 2713,Northeast,2024-11-03
2714,Customer 2714,West,2025-12-28
2715,Customer 2715,Southeast,2025-02-23
2716,Customer 2716,Midwest,2024-05-09
2717,Customer 2717,West,2024-06-28
2718,Customer 2718,Southeast,2025-10-18
2719,Customer 2719,Northeast,2026-04-14
2720,Customer 2720,Midwest,2024-01-29
2721,Customer 2721,Midwest,2025-03-15
2722,Customer 2722,West,2025-07-21
2723,Customer 2723,Midwest,2026-06-01
2724,Customer 2724,West,2025-06-28
2725,Customer 2725,Southwest,2024-01-05
2726,Customer 2726,Southwest,2026-04-01
2727,Customer 2727,Southwest,2025-03-11
2728,Customer 2728,Southwest,2024-09-02
2729,Customer 2729,Midwest,2025-12-30
2730,Customer 2730,Midwest,2026-03-19
2731,Customer 2731,Southwest,2025-07-02
2732,Customer 2732,Southwest,2025-09-07
2733,Customer 2733,Midwest,2024-03-19
2734,Customer 2734,Northeast,
2735,Customer 2735,Midwest,2025-08-28
2736,Customer 2736,West,2024-09-03
2737,Customer 2737,Northeast,
2738,Customer 2738,Southeast,2024-12-25
2739,Customer 2739,Southwest,2024-03-29
2740,Customer 2740,West,2024-08-03
2741,Customer 2741,Midwest,2024-12-01
2742,Customer 2742,West,2025-09-07
2743,Customer 2743,Southwest,2026-01-06
2744,Customer 2744,Northeast,2026-04-07
2745,Customer 2745,West,2024-10-11
2746,Customer 2746,Northeast,2024-07-22
2747,Customer 2747,Midwest,2024-02-07
2748,Customer 2748,Midwest,2024-04-19
2749,Customer 2749,Midwest,2024-01-22
2750,Customer 2750,Northeast,2024-06-18
2751,Customer 2751,Southeast,2024-07-18
2752,Customer 2752,Southwest,
2753,Customer 2753,Northeast,2025-08-16
2754,Customer 2754,Northeast,2025-12-18
2755,Customer 2755,Northeast,2026-07-17
2756,Customer 2756,Southwest,2024-10-05
2757,Customer 2757,West,2026-04-23
2758,Customer 2758,Northeast,2024-12-08
2759,Customer 2759,Northeast,2024-11-15
2760,Customer 2760,West,2026-05-25
2761,Customer 2761,Midwest,2024-05-07
2762,Customer 2762,Southeast,2025-11-07
2763,Customer 2763,Midwest,2024-04-23
2764,Customer 2764,Midwest,2024-06-23
2765,Customer 2765,Southeast,2025-09-21
2766,Customer 2766,Midwest,2026-03-09
2767,Customer 2767,Northeast,2025-02-11
2768,Customer 2768,Midwest,2025-11-07
2769,Customer 2769,Northeast,2025-07-09
2770,Customer 2770,Northeast,2025-03-08
2771,Customer 2771,West,2025-06-20
2772,Customer 2772,Midwest,2026-06-20
2773,Customer 2773,West,
2774,Customer 2774,Southeast,2026-03-09
2775,Customer 2775,Southwest,2024-01-14
2776,Customer 2776,Southwest,2026-03-16
2777,Customer 2777,West,
2778,Customer 2778,Southwest,2024-02-09
2779,Customer 2779,Southeast,2025-07-08
2780,Customer 2780,Midwest,2025-08-16
2781,Customer 2781,Southeast,2024-08-12
2782,Customer 2782,Southeast,2025-10-23
2783,Customer 2783,Southeast,2024-09-24
2784,Customer 2784,Midwest,2024-03-08
2785,Customer 2785,Midwest,2026-01-03
2786,Customer 2786,Southeast,2024-12-13
2787,Customer 2787,Northeast,2025-06-07
2788,Customer 2788,Southwest,2025-09-05
2789,Customer 2789,West,2025-08-31
2790,Customer 2790,Midwest,2024-02-26
2791,Customer 2791,Northeast,2025-07-26
2792,Customer 2792,Southeast,2024-05-03
2793,Customer 2793,Southeast,2024-06-13
2794,Customer 2794,West,2024-08-20
2795,Customer 2795,Southwest,2025-09-08
2796,Customer 2796,Southwest,2025-04-14
2797,Customer 2797,Southwest,2024-07-29
2798,Customer 2798,Southeast,2025-03-11
2799,Customer 2799,Southeast,2026-03-13
2800,Customer 2800,Southwest,2025-03-06
2801,Customer 2801,West,2024-02-14
2802,Customer 2802,Northeast,2024-10-10
2803,Customer 2803,Southwest,2024-12-31
2804,Customer 2804,Northeast,2025-07-07
2805,Customer 2805,Southwest,2024-06-22
2806,Customer 2806,Southeast,2024-12-07
2807,Customer 2807,Midwest,2025-10-10
2808,Customer 2808,Southwest,2025-05-11
2809,Customer 2809,West,2024-02-24
2810,Customer 2810,Southwest,2024-03-05
2811,Customer 2811,Southwest,2025-07-09
2812,Customer 2812,Southwest,2026-01-12
2813,Customer 2813,Midwest,2024-01-20
2814,Customer 2814,Midwest,2024-07-29
2815,Customer 2815,Midwest,2026-05-04
2816,Customer 2816,Northeast,2025-08-29
2817,Customer 2817,Midwest,2026-02-01
2818,Customer 2818,Southeast,2026-05-04
2819,Customer 2819,Midwest,2024-02-01
2820,Customer 2820,Midwest,2026-07-14
2821,Customer 2821,Northeast,2026-06-06
2822,Customer 2822,Midwest,2024-04-15
2823,Customer 2823,West,2025-06-18
2824,Customer 2824,Southwest,2024-07-15
2825,Customer 2825,Midwest,2024-10-31
2826,Customer 2826,Southwest,2024-05-15
2827,Customer 2827,Southeast,2025-12-05
2828,Customer 2828,Northeast,2025-07-08
2829,Customer 2829,Midwest,2024-06-02
2830,Customer 2830,Northeast,2025-07-20
2831,Customer 2831,Southeast,2024-06-28
2832,Customer 2832,Southwest,2025-12-03
2833,Customer 2833,Midwest,2026-03-03
2834,Customer 2834,West,2026-02-24
2835,Customer 2835,Southwest,2024-08-20
2836,Customer 2836,Midwest,2024-05-03
2837,Customer 2837,West,2026-07-06
2838,Customer 2838,Northeast,2025-07-28
2839,Customer 2839,Midwest,2025-08-26
2840,Customer 2840,Northeast,2026-04-22
2841,Customer 2841,Northeast,2025-06-17
2842,Customer 2842,Midwest,2025-12-01
2843,Customer 2843,Southeast,2026-04-10
2844,Customer 2844,Northeast,2025-05-15
2845,Customer 2845,Southeast,2024-04-16
2846,Customer 2846,West,2024-09-04
2847,Customer 2847,Southeast,2026-03-31
2848,Customer 2848,Midwest,2024-06-11
2849,Customer 2849,Midwest,2024-11-30
2850,Customer 2850,West,2025-03-15
2851,Customer 2851,Midwest,2024-08-18
2852,Customer 2852,Midwest,2025-07-17
2853,Customer 2853,Southeast,2024-06-07
2854,Customer 2854,Midwest,2024-08-31
2855,Customer 2855,Northeast,2024-08-24
2856,Customer 2856,Northeast,2025-08-07
2857,Customer 2857,Southeast,2026-04-23
2858,Customer 2858,Midwest,2024-06-11
2859,Customer 2859,Northeast,
2860,Customer 2860,Southeast,2026-03-06
2861,Customer 2861,Northeast,2025-07-14
2862,Customer 2862,Midwest,2024-08-01
2863,Customer 2863,West,2024-03-26
2864,Customer 2864,Northeast,2024-02-24
2865,Customer 2865,Southeast,2024-04-29
2866,Customer 2866,Midwest,2025-01-27
2867,Customer 2867,Southwest,2024-06-18
2868,Customer 2868,Southwest,2025-01-22
2869,Customer 2869,Southwest,2025-09-01
2870,Customer 2870,West,2025-10-16
2871,Customer 2871,Northeast,2025-02-11
2872,Customer 2872,Southwest,2026-02-25
2873,Customer 2873,West,2025-07-12
2874,Customer 2874,Northeast,2025-07-22
2875,Customer 2875,Northeast,2025-10-02
2876,Customer 2876,Southeast,2024-08-26
2877,Customer 2877,Southeast,2025-09-27
2878,Customer 2878,Southeast,2024-09-07
2879,Customer 2879,Southwest,2025-06-22
2880,Customer 2880,Northeast,2024-07-26
2881,Customer 2881,Northeast,2025-09-19
2882,Customer 2882,Midwest,2024-07-16
2883,Customer 2883,Midwest,2024-07-02
2884,Customer 2884,Southeast,2025-01-29
2885,Customer 2885,Southwest,2025-11-07
2886,Customer 2886,Midwest,2024-11-10
2887,Customer 2887,West,2026-07-18
2888,Customer 2888,Midwest,2024-02-14
2889,Customer 2889,Midwest,2024-11-15
2890,Customer 2890,Southeast,2026-03-14
2891,Customer 2891,Southwest,2026-01-01
2892,Customer 2892,Midwest,2025-02-04
2893,Customer 2893,Southwest,2026-04-23
2894,Customer 2894,Southeast,2025-05-02
2895,Customer 2895,Northeast,2024-10-19
2896,Customer 2896,West,2026-06-30
2897,Customer 2897,Southwest,2024-08-11
2898,Customer 2898,Northeast,2026-01-25
2899,Customer 2899,West,2024-07-29
2900,Customer 2900,Southeast,2024-06-06
2901,Customer 2901,Midwest,2025-09-18
2902,Customer 2902,Midwest,2024-04-22
2903,Customer 2903,Southeast,2024-02-08
2904,Customer 2904,Southeast,2025-06-17
2905,Customer 2905,Northeast,2024-04-02
2906,Customer 2906,Southwest,2025-01-02
2907,Customer 2907,Midwest,2025-08-23
2908,Customer 2908,Northeast,2026-03-30
2909,Customer 2909,Northeast,2024-08-14
2910,Customer 2910,West,2024-09-09
2911,Customer 2911,Northeast,2026-06-07
2912,Customer 2912,Midwest,2024-04-12
2913,Customer 2913,Southwest,2025-03-30
2914,Customer 2914,Southeast,2026-05-06
2915,Customer 2915,Northeast,2025-02-09
2916,Customer 2916,Midwest,2024-09-09
2917,Customer 2917,Southwest,2026-07-25
2918,Customer 2918,Southwest,2024-04-12
2919,Customer 2919,Southwest,2026-04-07
2920,Customer 2920,West,2025-12-20
2921,Customer 2921,Southeast,2026-03-18
2922,Customer 2922,Southwest,2026-03-22
2923,Customer 2923,Southeast,2024-12-13
2924,Customer 2924,Midwest,2024-12-17
2925,Customer 2925,Southwest,2024-04-15
2926,Customer 2926,West,2024-08-28
2927,Customer 2927,Northeast,2025-01-30
2928,Customer 2928,West,2025-09-17
2929,Customer 2929,Midwest,2026-04-21
2930,Customer 2930,Southwest,2024-12-29
2931,Customer 2931,Midwest,2024-04-26
2932,Customer 2932,Northeast,2024-06-30
2933,Customer 2933,Southwest,2024-12-23
2934,Customer 2934,West,2024-05-20
2935,Customer 2935,Southwest,2025-05-31
2936,Customer 2936,West,2025-06-27
2937,Customer 2937,West,2025-01-28
2938,Customer 2938,Northeast,2026-02-28
2939,Customer 2939,Midwest,2025-11-23
2940,Customer 2940,West,2024-06-04
2941,Customer 2941,Southwest,2025-10-16
2942,Customer 2942,West,2024-12-30
2943,Customer 2943,Northeast,2026-07-24
2944,Customer 2944,Northeast,2024-01-24
2945,Customer 2945,Southwest,2025-10-18
2946,Customer 2946,West,2025-01-19
2947,Customer 2947,Northeast,2024-05-10
2948,Customer 2948,West,2024-11-02
2949,Customer 2949,Midwest,2025-08-24
2950,Customer 2950,West,2026-01-05
2951,Customer 2951,West,2024-08-15
2952,Customer 2952,Southeast,2026-04-06
2953,Customer 2953,West,2024-05-29
2954,Customer 2954,West,2025-02-08
2955,Customer 2955,West,2026-01-19
2956,Customer 2956,Southeast,2024-01-09
2957,Customer 2957,Northeast,2024-08-16
2958,Customer 2958,Northeast,2024-09-30
2959,Customer 2959,Northeast,2024-12-11
2960,Customer 2960,Southwest,2024-12-17
2961,Customer 2961,Southwest,2025-05-05
2962,Customer 2962,Southeast,2026-01-28
2963,Customer 2963,Southeast,2024-09-08
2964,Customer 2964,West,2025-12-11
2965,Customer 2965,Southwest,2024-09-04
2966,Customer 2966,Midwest,2026-07-13
2967,Customer 2967,Northeast,2024-05-22
2968,Customer 2968,West,2026-02-09
2969,Customer 2969,Southwest,2025-02-26
2970,Customer 2970,Northeast,2025-07-10
2971,Customer 2971,Midwest,2026-08-04
2972,Customer 2972,Northeast,2026-01-20
2973,Customer 2973,Southeast,2025-05-17
2974,Customer 2974,Southwest,2025-08-19
2975,Customer 2975,West,2026-01-29
2976,Customer 2976,Northeast,2024-10-06
2977,Customer 2977,Southwest,
2978,Customer 2978,Northeast,2024-09-02
2979,Customer 2979,Southwest,2025-07-13
2980,Customer 2980,Southeast,2026-07-02
2981,Customer 2981,Midwest,2024-03-06
2982,Customer 2982,Midwest,2024-02-28
2983,Customer 2983,Midwest,2024-12-06
2984,Customer 2984,West,2025-09-20
2985,Customer 2985,Northeast,2024-06-19
2986,Customer 2986,Midwest,2026-01-31
2987,Customer 2987,Southeast,2025-10-13
2988,Customer 2988,Southeast,2026-02-21
2989,Customer 2989,Southwest,2024-09-28
2990,Customer 2990,Southeast,2026-04-10
2991,Customer 2991,Southeast,2025-07-15
2992,Customer 2992,Southeast,2025-08-19
2993,Customer 2993,Southwest,2025-10-16
2994,Customer 2994,Southeast,2025-02-27
2995,Customer 2995,Midwest,2026-05-14
2996,Customer 2996,Midwest,2024-03-27
2997,Customer 2997,Midwest,2024-08-25
2998,Customer 2998,West,2026-02-18
2999,Customer 2999,West,2025-06-13
3000,Customer 3000,Northeast,2026-04-24
3001,Customer 3001,Southwest,2024-08-26
3002,Customer 3002,Southeast,
3003,Customer 3003,Northeast,2025-11-23
3004,Customer 3004,Southeast,2026-02-12
3005,Customer 3005,Northeast,2026-08-19
3006,Customer 3006,Southeast,
3007,Customer 3007,Northeast,
3008,Customer 3008,Northeast,2024-03-27
3009,Customer 3009,Midwest,2025-12-26
3010,Customer 3010,Southwest,2026-01-14
3011,Customer 3011,Southwest,2024-07-02
3012,Customer 3012,Southeast,2025-04-06
3013,Customer 3013,Midwest,2024-01-09
3014,Customer 3014,Southwest,2025-01-15
3015,Customer 3015,Southeast,2026-02-16
3016,Customer 3016,Southwest,2024-01-17
3017,Customer 3017,Southwest,2024-05-01
3018,Customer 3018,Midwest,2026-03-31
3019,Customer 3019,Northeast,2024-07-02
3020,Customer 3020,Southwest,
3021,Customer 3021,Southwest,2026-06-18
3022,Customer 3022,West,2025-03-23
3023,Customer 3023,Southwest,2026-03-28
3024,Customer 3024,Northeast,2026-03-22
3025,Customer 3025,Northeast,2025-05-22
3026,Customer 3026,Southeast,2024-07-31
3027,Customer 3027,Southeast,2024-03-01
3028,Customer 3028,Northeast,2026-02-02
3029,Customer 3029,West,2024-05-17
3030,Customer 3030,Southwest,2025-10-21
3031,Customer 3031,Southeast,2025-12-01
3032,Customer 3032,Midwest,2024-08-22
3033,Customer 3033,West,2024-07-26
3034,Customer 3034,Southeast,2025-04-09
3035,Customer 3035,Southwest,2024-10-13
3036,Customer 3036,Midwest,
3037,Customer 3037,Midwest,2025-05-28
3038,Customer 3038,West,2026-01-30
3039,Customer 3039,Southwest,2024-11-18
3040,Customer 3040,Southwest,2024-10-16
3041,Customer 3041,Southwest,2026-03-26
3042,Customer 3042,Southeast,2025-03-13
3043,Customer 3043,Southeast,2026-08-08
3044,Customer 3044,Southeast,2024-06-15
3045,Customer 3045,Southwest,
3046,Customer 3046,Southeast,2026-05-30
3047,Customer 3047,West,2026-03-22
3048,Customer 3048,Southwest,2024-04-15
3049,Customer 3049,Midwest,2025-09-16
3050,Customer 3050,Southeast,2026-08-13
3051,Customer 3051,Midwest,2026-01-21
3052,Customer 3052,Southeast,2024-10-27
3053,Customer 3053,Midwest,2024-05-11
3054,Customer 3054,West,2024-04-12
3055,Customer 3055,Southwest,2024-12-08
3056,Customer 3056,Northeast,2026-07-29
3057,Customer 3057,Southeast,2024-11-26
3058,Customer 3058,Southeast,2026-08-14
3059,Customer 3059,Southwest,2025-11-07
3060,Customer 3060,Midwest,2025-02-04
3061,Customer 3061,Southeast,2025-06-05
3062,Customer 3062,Southeast,2025-03-21
3063,Customer 3063,Southeast,2024-06-30
3064,Customer 3064,Midwest,2025-09-01
3065,Customer 3065,Southwest,2025-04-07
3066,Customer 3066,Midwest,2025-02-11
3067,Customer 3067,Northeast,2024-07-05
3068,Customer 3068,Southwest,2024-11-26
3069,Customer 3069,Midwest,2026-02-24
3070,Customer 3070,Southwest,2025-03-17
3071,Customer 3071,Southwest,2026-07-09
3072,Customer 3072,Midwest,2026-06-05
3073,Customer 3073,Southwest,2026-01-03
3074,Customer 3074,Southeast,2025-04-07
3075,Customer 3075,Southwest,2026-05-08
3076,Customer 3076,Midwest,2026-02-03
3077,Customer 3077,West,2024-01-16
3078,Customer 3078,Southeast,2026-08-09
3079,Customer 3079,Northeast,2025-05-15
3080,Customer 3080,Northeast,
3081,Customer 3081,Midwest,2024-07-04
3082,Customer 3082,Northeast,2025-08-02
3083,Customer 3083,Southwest,2026-07-01
3084,Customer 3084,Southwest,2025-09-15
3085,Customer 3085,Southwest,2024-07-26
3086,Customer 3086,Southeast,2025-02-02
3087,Customer 3087,Midwest,2024-01-26
3088,Customer 3088,Southwest,2026-08-01
3089,Customer 3089,Northeast,2026-04-24
3090,Customer 3090,Southeast,2026-04-15
3091,Customer 3091,West,2025-04-03
3092,Customer 3092,Southeast,2026-07-02
3093,Customer 3093,Southeast,2025-03-16
3094,Customer 3094,Southeast,2024-12-21
3095,Customer 3095,Midwest,2025-10-01
3096,Customer 3096,Southeast,2026-06-06
3097,Customer 3097,Southwest,2025-09-07
3098,Customer 3098,Southwest,2025-01-19
3099,Customer 3099,Midwest,
3100,Customer 3100,Southeast,2024-09-11
3101,Customer 3101,Southeast,2025-08-04
3102,Customer 3102,West,2025-04-19
3103,Customer 3103,Midwest,2025-04-04
3104,Customer 3104,Midwest,2024-10-30
3105,Customer 3105,Midwest,2026-01-13
3106,Customer 3106,Midwest,2024-06-04
3107,Customer 3107,West,2025-07-16
3108,Customer 3108,West,2026-03-24
3109,Customer 3109,West,2026-04-21
3110,Customer 3110,Southwest,2024-04-17
3111,Customer 3111,Southeast,2024-04-24
3112,Customer 3112,Southeast,2025-03-15
3113,Customer 3113,Southwest,2025-08-29
3114,Customer 3114,Northeast,2025-02-09
3115,Customer 3115,Southwest,2025-11-26
3116,Customer 3116,Northeast,
3117,Customer 3117,Northeast,2025-03-29
3118,Customer 3118,Southwest,2026-06-24
3119,Customer 3119,Midwest,2024-07-07
3120,Customer 3120,Southwest,2024-02-26
3121,Customer 3121,Southeast,2025-06-25
3122,Customer 3122,West,2026-08-06
3123,Customer 3123,Northeast,2025-05-12
3124,Customer 3124,West,2025-12-06
3125,Customer 3125,Southwest,2024-07-17
3126,Customer 3126,West,2026-05-15
3127,Customer 3127,West,2025-02-04
3128,Customer 3128,Southwest,2025-05-20
3129,Customer 3129,Midwest,2025-02-04
3130,Customer 3130,Southeast,2026-04-18
3131,Customer 3131,Southwest,2024-02-04
3132,Customer 3132,Southwest,2024-10-03
3133,Customer 3133,Southwest,2024-01-21
3134,Customer 3134,Northeast,2024-10-17
3135,Customer 3135,Southwest,2025-07-22
3136,Customer 3136,Southwest,2025-10-08
3137,Customer 3137,Southwest,2026-05-09
3138,Customer 3138,Southwest,2024-06-28
3139,Customer 3139,Southeast,2025-12-04
3140,Customer 3140,Southeast,2024-04-12
3141,Customer 3141,West,2024-02-25
3142,Customer 3142,Midwest,2025-12-23
3143,Customer 3143,Midwest,2024-02-02
3144,Customer 3144,Midwest,2024-10-12
3145,Customer 3145,Southwest,2026-01-06
3146,Customer 3146,Northeast,2025-03-19
3147,Customer 3147,Southeast,2024-08-14
3148,Customer 3148,West,2024-11-19
3149,Customer 3149,Southwest,2024-01-02
3150,Customer 3150,Southeast,2026-04-22
3151,Customer 3151,Northeast,2024-04-21
3152,Customer 3152,West,2025-06-07
3153,Customer 3153,Midwest,2024-02-25
3154,Customer 3154,Southeast,2025-10-20
3155,Customer 3155,Midwest,2024-06-21
3156,Customer 3156,Southeast,2026-02-21
3157,Customer 3157,Southwest,2026-07-21
3158,Customer 3158,Northeast,2024-03-31
3159,Customer 3159,Northeast,2024-04-13
3160,Customer 3160,Northeast,2025-07-25
3161,Customer 3161,Southeast,2024-04-05
3162,Customer 3162,Midwest,2026-04-12
3163,Customer 3163,Southeast,2024-06-18
3164,Customer 3164,Southwest,2026-04-07
3165,Customer 3165,Northeast,
3166,Customer 3166,West,2025-07-23
3167,Customer 3167,Southwest,2024-05-17
3168,Customer 3168,Southeast,2024-01-20
3169,Customer 3169,Southwest,2024-03-30
3170,Customer 3170,Midwest,2025-10-14
3171,Customer 3171,West,2024-03-17
3172,Customer 3172,Southwest,2026-05-04
3173,Customer 3173,West,2025-09-21
3174,Customer 3174,West,2024-10-15
3175,Customer 3175,West,2026-02-04
3176,Customer 3176,Southeast,2026-03-13
3177,Customer 3177,Northeast,2024-12-30
3178,Customer 3178,Southwest,
3179,Customer 3179,Midwest,2025-01-21
3180,Customer 3180,Northeast,2024-06-21
3181,Customer 3181,Northeast,2025-12-26
3182,Customer 3182,West,2025-02-18
3183,Customer 3183,West,2026-02-22
3184,Customer 3184,Midwest,2025-09-12
3185,Customer 3185,West,2024-03-12
3186,Customer 3186,Southwest,2025-05-10
3187,Customer 3187,Southeast,2024-06-23
3188,Customer 3188,Midwest,2025-09-19
3189,Customer 3189,Southwest,2024-11-24
3190,Customer 3190,Northeast,2024-12-26
3191,Customer 3191,Northeast,2025-01-15
3192,Customer 3192,West,2026-05-16
3193,Customer 3193,Northeast,2025-08-30
3194,Customer 3194,Southwest,
3195,Customer 3195,Southeast,2026-03-10
3196,Customer 3196,Southeast,2024-05-26
3197,Customer 3197,Northeast,2024-04-18
3198,Customer 3198,Midwest,2024-04-21
3199,Customer 3199,Southwest,2024-12-05
3200,Customer 3200,Northeast,2026-05-14
3201,Customer 3201,Southwest,2024-07-29
3202,Customer 3202,West,2025-01-22
3203,Customer 3203,West,2026-01-03
