ORDER_ID,CUST_ID,order_dt,region,status
12210,1920,2025-08-18,Southwest,completed
12211,2828,2024-11-13,Northeast,completed
12212,1168,2026-03-11,Southeast,completed
12213,1845,2024-04-06,Midwest,completed
12214,1530,2026-01-31,Southwest,completed
12215,4583,2025-10-04,Southwest,completed
12216,2356,2024-03-05,West,completed
12217,3702,2024-12-11,Northeast,completed
12218,4147,2025-05-19,Northeast,completed
12219,1450,2024-03-14,Southeast,cancelled
12220,3951,2025-09-28,Northeast,completed
12221,4871,2025-12-17,Northeast,completed
12222,1804,2026-05-25,Northeast,completed
12223,1154,2026-07-17,Midwest,completed
12224,2113,2025-04-24,Southwest,completed
12225,4970,2025-06-30,Midwest,completed
12226,3947,2024-06-28,Northeast,completed
12227,1613,2025-01-04,Southwest,completed
12228,3011,2025-04-04,Southwest,completed
12229,1765,2025-12-13,Midwest,completed
12230,4490,2026-08-09,West,completed
12231,648,2026-02-14,Southwest,completed
12232,655,2024-02-05,Southeast,completed
12233,255,2025-03-22,Northeast,completed
12234,2724,2025-07-20,West,completed
12235,4254,2025-10-22,West,completed
12236,4282,2024-09-28,West,completed
12237,833,2025-07-27,Southeast,cancelled
12238,3893,2024-06-01,Northeast,completed
12239,3464,2024-01-08,West,completed
12240,270,2025-09-19,Northeast,completed
12241,3309,2025-05-24,West,completed
12242,790,2024-03-30,Southwest,completed
12243,1181,2024-12-03,Midwest,completed
12244,1185,2025-12-02,Northeast,completed
12245,1529,2024-04-21,West,completed
12246,2427,2026-04-10,Northeast,completed
12247,1056,2024-10-13,West,completed
12248,4387,2026-07-06,West,completed
12249,750,2025-08-05,Northeast,completed
12250,585,2025-06-07,Northeast,returned
12251,2684,2024-02-25,West,completed
12252,4954,2025-11-25,Southwest,completed
12253,1534,2025-11-03,Southwest,completed
12254,2886,2024-01-12,Midwest,completed
12255,2576,2026-01-27,Midwest,completed
12256,2800,2026-04-30,Southwest,completed
12257,4949,2024-12-12,Midwest,completed
12258,3457,2026-05-06,Southwest,completed
12259,451,2025-10-06,Midwest,completed
12260,3613,2024-09-12,Southwest,completed
12261,1994,2025-05-14,Northeast,returned
12262,3534,2025-12-20,Southeast,cancelled
12263,11,2025-06-03,Midwest,completed
12264,2609,2025-10-23,Midwest,completed
12265,3675,2025-03-05,Midwest,completed
12266,2648,2025-05-16,Midwest,completed
12267,3339,2025-01-03,West,completed
12268,3747,2024-07-20,Southeast,completed
12269,4328,2025-05-10,West,completed
12270,229,2024-05-06,West,completed
12271,1919,2024-05-15,Northeast,completed
12272,3637,2026-06-27,Midwest,completed
12273,1944,2026-07-03,Southwest,completed
12274,424,2024-09-20,Midwest,completed
12275,3082,2024-07-24,Northeast,completed
12276,2724,2026-03-04,West,completed
12277,1520,2024-07-18,West,completed
12278,3460,2025-04-03,Midwest,completed
12279,2177,2025-01-28,Southwest,returned
12280,2003,2026-07-15,Northeast,completed
12281,3821,2026-04-07,Southeast,completed
12282,2385,2025-07-11,Southwest,completed
12283,2104,2025-09-04,Southeast,completed
12284,4262,2024-10-13,Northeast,completed
12285,2286,2026-06-04,Midwest,completed
12286,1272,2024-06-20,Midwest,completed
12287,1961,2024-02-07,Midwest,completed
12288,3661,2025-10-04,Southwest,completed
12289,979,2025-01-13,West,returned
12290,3886,2024-07-30,Southwest,completed
12291,3286,2024-04-25,West,completed
12292,4596,2025-09-29,West,returned
12293,2171,2024-10-08,Midwest,completed
12294,2634,2025-07-28,Midwest,completed
12295,4352,2025-04-04,Southwest,completed
12296,944,2025-08-12,Midwest,completed
12297,2713,2025-06-10,Northeast,completed
12298,3595,2024-03-22,Midwest,completed
12299,4408,2025-03-27,Northeast,completed
12300,4399,2026-03-17,West,completed
12301,633,2024-05-22,Northeast,completed
12302,3066,2025-06-07,Midwest,completed
12303,2722,2026-07-05,West,completed
12304,1594,2024-01-28,Northeast,completed
12305,4188,2024-08-26,West,completed
12306,4704,2024-05-21,Southwest,completed
12307,4655,2025-01-07,West,completed
12308,3092,2024-02-06,Southeast,completed
12309,4382,2025-02-06,Southeast,completed
12310,3878,2025-06-14,Midwest,completed
12311,1753,2025-09-03,Northeast,cancelled
12312,3838,2024-01-07,West,completed
12313,3921,2026-01-22,Midwest,completed
12314,2902,2026-01-29,Midwest,completed
12315,4008,2025-07-23,Southeast,completed
12316,2695,2026-03-21,Midwest,completed
12317,2314,2026-06-08,Northeast,completed
12318,4279,2025-10-13,Southwest,completed
12319,512,2026-02-17,West,completed
12320,4895,2024-08-01,West,completed
12321,3826,2024-10-03,Southeast,completed
12322,4390,2026-03-11,Midwest,completed
12323,1229,2025-03-24,Southeast,cancelled
12324,350,2026-01-17,Southwest,cancelled
12325,1950,2026-07-06,West,completed
12326,957,2024-12-25,Southwest,completed
12327,4924,2026-01-13,Southwest,cancelled
12328,4226,2025-10-14,Northeast,completed
12329,2581,2024-03-24,Southeast,completed
12330,4937,2026-06-08,West,completed
12331,4071,2025-07-21,West,cancelled
12332,2824,2025-09-20,Southwest,completed
12333,1986,2025-10-12,Southeast,completed
12334,780,2024-07-09,Southwest,completed
12335,1814,2024-01-24,Midwest,completed
12336,4148,2024-11-23,Midwest,completed
12337,1362,2024-12-18,West,completed
12338,481,2025-09-01,Northeast,completed
12339,1800,2025-01-25,Southeast,completed
12340,1772,2024-04-04,West,completed
12341,4464,2025-12-16,West,completed
12342,506,2025-08-30,Midwest,cancelled
12343,2634,2025-04-13,Midwest,cancelled
12344,4267,2026-03-16,Northeast,returned
12345,3662,2025-10-22,Southwest,completed
12346,298,2025-01-18,Northeast,completed
12347,716,2025-11-17,West,completed
12348,3235,2024-11-28,Southwest,completed
12349,4370,2025-04-05,Southeast,completed
12350,2263,2024-06-27,Midwest,returned
12351,1987,2024-05-24,Northeast,returned
12352,4915,2025-12-24,Southeast,completed
12353,389,2024-08-09,West,completed
12354,970,2025-07-15,Midwest,returned
12355,673,2024-11-08,Northeast,completed
12356,3259,2025-04-04,West,completed
12357,4167,2026-02-19,Southeast,completed
12358,4490,2024-08-13,West,returned
12359,2153,2024-08-23,Southeast,completed
12360,3663,2024-12-13,Southeast,completed
12361,2548,2026-01-24,Northeast,completed
12362,1707,2024-04-01,West,cancelled
12363,1089,2025-12-23,Southeast,completed
12364,3530,2024-10-03,Northeast,completed
12365,155,2026-02-27,Northeast,cancelled
12366,3430,2025-02-16,Southeast,completed
12367,4942,2025-07-15,Southeast,completed
12368,1085,2026-02-11,Midwest,completed
12369,4304,2025-12-02,Southeast,completed
12370,2595,2026-02-15,West,completed
12371,2142,2024-04-12,West,completed
12372,3938,2024-09-02,Southwest,completed
12373,2425,2024-07-05,Northeast,completed
12374,530,2026-06-18,Southeast,completed
12375,3595,2024-10-04,Midwest,completed
12376,770,2025-04-06,West,completed
12377,3445,2025-12-08,Northeast,completed
12378,2539,2026-07-14,Southeast,completed
12379,4512,2024-08-31,Southwest,completed
12380,1580,2026-03-15,Midwest,cancelled
12381,1703,2025-06-13,Southeast,completed
12382,488,2025-05-20,Southwest,completed
12383,4825,2026-05-23,Southeast,completed
12384,4012,2026-02-11,Southwest,returned
12385,2986,2024-01-15,Midwest,completed
12386,719,2025-12-29,Southeast,completed
12387,744,2026-03-27,Midwest,completed
12388,550,2024-10-13,Southwest,completed
12389,275,2026-02-26,West,completed
12390,4866,2024-11-23,Southwest,completed
12391,2659,2025-01-07,Southwest,completed
12392,352,2025-11-27,Southeast,completed
12393,3258,2024-06-30,Southeast,completed
12394,4630,2025-02-14,Southeast,completed
12395,1412,2024-09-25,Southeast,completed
12396,3878,2026-04-26,Midwest,completed
12397,1080,2024-01-16,Northeast,completed
12398,4028,2026-08-06,West,completed
12399,4267,2026-06-09,Northeast,completed
12400,2468,2024-02-08,Southeast,completed
12401,4211,2026-01-27,Midwest,completed
12402,4154,2024-04-11,Midwest,completed
12403,1910,2025-06-28,Southeast,completed
12404,3110,2026-03-04,Southwest,completed
12405,2073,2026-06-25,Northeast,completed
12406,1580,2025-02-23,Midwest,completed
12407,2966,2025-04-13,Midwest,completed
12408,895,2024-04-11,West,completed
12409,983,2025-12-22,West,completed
12410,4470,2024-10-18,Midwest,completed
12411,2346,2026-06-16,Southeast,completed
12412,4213,2026-06-04,West,completed
12413,2226,2024-05-06,Northeast,completed
12414,4137,2026-03-27,West,cancelled
12415,3817,2024-03-30,Northeast,completed
12416,1991,2026-01-03,Northeast,completed
12417,3900,2024-09-23,Southeast,completed
12418,4395,2026-06-29,Southeast,completed
12419,4323,2026-04-09,Midwest,completed
12420,3942,2025-07-30,Northeast,completed
12421,2063,2024-05-15,West,completed
12422,4426,2025-05-20,West,completed
12423,4369,2026-01-04,Northeast,completed
12424,1051,2025-01-20,Midwest,completed
12425,979,2024-07-10,West,completed
12426,3112,2026-04-12,Southeast,completed
12427,3184,2025-01-23,Midwest,completed
12428,908,2024-12-20,Southwest,completed
12429,214,2024-09-08,Southwest,completed
12430,1214,2026-02-05,Midwest,completed
12431,440,2025-07-06,Southeast,completed
12432,3283,2026-05-19,West,completed
12433,4180,2025-04-17,Northeast,completed
12434,2332,2024-09-14,Midwest,returned
12435,251,2024-03-27,Southeast,completed
12436,3300,2024-06-09,Northeast,completed
12437,3034,2025-04-05,Southeast,completed
12438,4556,2026-01-18,Midwest,returned
12439,1447,2026-02-16,Northeast,completed
12440,2097,2026-05-31,Southeast,completed
12441,954,2025-01-13,Northeast,completed
12442,2861,2025-09-24,Northeast,returned
12443,2821,2024-05-15,Northeast,completed
12444,4992,2026-03-01,West,completed
12445,270,2026-06-13,Northeast,completed
12446,4679,2024-03-11,Southwest,completed
12447,2524,2024-12-05,Southeast,completed
12448,4960,2026-06-11,Southwest,completed
12449,4427,2025-07-21,Midwest,completed
12450,3283,2026-02-15,West,completed
12451,4016,2025-11-21,Southeast,completed
12452,3081,2026-01-22,Midwest,completed
12453,2595,2025-05-15,West,completed
12454,2879,2026-01-30,Southwest,completed
12455,1427,2024-04-01,Midwest,completed
12456,3051,2025-09-02,Midwest,completed
12457,2874,2024-01-28,Northeast,completed
12458,4226,2024-11-02,Northeast,completed
12459,903,2026-05-22,Southeast,completed
12460,2795,2025-11-24,Southwest,completed
12461,228,2026-06-24,Midwest,completed
12462,4343,2025-02-17,West,completed
12463,3567,2025-07-03,Northeast,completed
12464,2047,2025-08-21,Southeast,completed
12465,2186,2026-06-02,Southwest,completed
12466,886,2024-11-20,Southeast,completed
12467,1796,2025-12-23,Northeast,completed
12468,2113,2025-04-17,Southwest,completed
12469,2615,2025-09-20,West,completed
12470,3653,2024-01-22,Southeast,completed
12471,3816,2025-12-25,Midwest,completed
12472,4135,2026-07-10,Southeast,completed
12473,753,2024-03-06,Southeast,returned
12474,3733,2026-05-14,Northeast,completed
12475,3808,2024-09-23,Midwest,completed
12476,277,2024-09-17,West,completed
12477,2803,2025-10-09,Southwest,completed
12478,4394,2026-05-22,Southwest,completed
12479,51,2025-10-02,West,completed
12480,1928,2025-03-16,Southeast,cancelled
12481,3112,2024-03-06,Southeast,completed
12482,2020,2025-09-27,Northeast,completed
12483,310,2026-01-30,Midwest,completed
12484,283,2025-04-27,Southeast,completed
12485,3353,2025-03-26,Southeast,cancelled
12486,601,2024-04-14,Midwest,completed
12487,1713,2026-02-20,Southeast,completed
12488,1796,2026-04-27,Northeast,completed
12489,1987,2024-07-10,Northeast,completed
12490,2335,2026-07-08,Southeast,completed
12491,3651,2025-05-27,Southeast,completed
12492,2565,2025-03-23,Southwest,completed
12493,3554,2024-12-29,Southeast,completed
12494,2908,2025-02-23,Northeast,completed
12495,1661,2025-03-14,Midwest,completed
12496,4715,2026-07-10,Northeast,completed
12497,1190,2025-03-25,West,completed
12498,2177,2025-11-11,Southwest,completed
12499,4715,2026-01-09,Northeast,returned
12500,4940,2025-01-05,Southeast,completed
12501,378,2025-12-09,West,completed
12502,1614,2026-04-03,Southwest,completed
12503,2297,2025-10-09,West,completed
12504,2167,2026-07-13,Southwest,completed
12505,1680,2025-03-06,West,completed
12506,291,2025-08-28,Southwest,completed
12507,4557,2025-02-07,Southeast,completed
12508,2047,2024-05-25,Southeast,completed
12509,4023,2025-03-24,Southwest,completed
12510,1343,2025-03-29,Midwest,completed
12511,4974,2025-08-08,Southeast,completed
12512,1847,2026-03-23,Southeast,completed
12513,3148,2026-06-19,West,completed
12514,2088,2025-09-06,West,completed
12515,1183,2025-01-11,Southwest,completed
12516,4393,2025-01-24,Midwest,returned
12517,4819,2024-07-07,Southwest,completed
12518,757,2025-09-13,Northeast,completed
12519,1747,2025-04-03,Midwest,returned
12520,4196,2025-04-05,Southeast,returned
12521,4543,2024-08-13,Southwest,completed
12522,4130,2024-12-03,Midwest,completed
12523,2801,2025-03-28,West,completed
12524,3610,2026-02-13,Southwest,cancelled
12525,532,2026-06-04,Northeast,completed
12526,3566,2025-07-31,Northeast,cancelled
12527,1913,2024-11-04,Midwest,returned
12528,3951,2025-03-08,Northeast,completed
12529,2157,2024-11-18,Southwest,cancelled
12530,4425,2025-08-16,West,completed
12531,2424,2024-02-22,Southeast,completed
12532,1234,2025-02-05,Southwest,completed
12533,4830,2026-01-07,Southeast,completed
12534,4431,2024-08-16,Southwest,cancelled
12535,3331,2025-08-16,Southwest,completed
12536,4047,2024-10-06,Southwest,completed
12537,3621,2024-10-23,Midwest,completed
12538,1892,2026-03-08,Northeast,completed
12539,2205,2025-05-18,Northeast,completed
12540,4546,2024-06-12,Southeast,completed
12541,166,2025-04-11,Northeast,completed
12542,388,2024-09-24,Northeast,returned
12543,1717,2026-07-10,West,completed
12544,2247,2024-02-20,Midwest,completed
12545,4355,2024-11-10,Southwest,completed
12546,1413,2025-07-13,Southeast,completed
12547,192,2024-12-21,Northeast,completed
12548,2669,2026-07-14,Southeast,completed
12549,1024,2025-12-19,West,completed
12550,901,2024-08-25,Southeast,completed
12551,908,2026-03-11,Southwest,returned
12552,2912,2024-04-08,Midwest,completed
12553,3123,2024-03-01,Northeast,completed
12554,2906,2025-04-27,Southwest,completed
12555,130,2024-11-11,Southeast,completed
12556,4648,2025-08-30,Midwest,completed
12557,798,2025-05-16,Southwest,returned
12558,131,2024-05-26,Northeast,completed
12559,2628,2026-08-06,West,completed
12560,4608,2025-11-22,Northeast,completed
12561,4622,2026-02-01,Southeast,completed
12562,2582,2024-04-21,West,returned
12563,1674,2024-06-12,Southwest,completed
12564,1264,2024-12-30,Midwest,completed
12565,1265,2025-10-20,Southeast,completed
12566,3157,2024-06-10,Southwest,completed
12567,3923,2026-04-05,Midwest,completed
12568,704,2024-10-20,West,completed
12569,437,2024-03-24,West,completed
12570,3724,2025-07-15,Northeast,completed
12571,1557,2024-08-05,West,completed
12572,4513,2024-03-28,Southwest,completed
12573,4549,2025-07-31,Southwest,completed
12574,1221,2024-01-19,Southwest,completed
12575,3689,2025-08-23,Southwest,completed
12576,3715,2024-03-31,Midwest,completed
12577,3774,2025-01-08,Southwest,completed
12578,3354,2026-06-03,Southwest,completed
12579,4357,2026-04-04,Northeast,completed
12580,1372,2026-05-10,Midwest,completed
12581,4379,2024-10-28,Southeast,completed
12582,3457,2024-01-08,Southwest,completed
12583,2570,2026-07-28,Midwest,completed
12584,4883,2024-07-24,Midwest,completed
12585,866,2024-02-09,Southwest,completed
12586,4502,2025-08-01,Northeast,completed
12587,1612,2026-02-16,West,completed
12588,588,2024-08-13,West,completed
12589,868,2024-12-31,Northeast,completed
12590,265,2025-06-22,Northeast,completed
12591,2644,2024-05-13,West,completed
12592,2713,2025-07-30,Northeast,completed
12593,3112,2026-07-13,Southeast,completed
12594,1047,2025-01-30,Northeast,completed
12595,1310,2025-08-23,Northeast,completed
12596,651,2025-05-17,Midwest,cancelled
12597,4778,2024-01-12,Northeast,completed
12598,4026,2025-10-05,Midwest,completed
12599,1325,2025-03-09,Southwest,completed
12600,657,2026-02-18,West,completed
12601,234,2025-06-03,Southwest,completed
12602,3059,2024-04-07,Southwest,completed
12603,4304,2024-03-06,Southeast,completed
12604,2278,2025-06-18,West,completed
12605,3001,2024-10-27,Southwest,completed
12606,3754,2024-12-19,West,completed
12607,64,2026-04-26,West,completed
12608,3017,2024-03-12,Southwest,completed
12609,3331,2024-12-17,Southwest,completed
12610,4172,2025-03-22,Northeast,completed
12611,3534,2024-07-05,Southeast,returned
12612,3262,2026-05-27,Northeast,completed
12613,2665,2024-02-10,Midwest,completed
12614,4126,2025-01-14,Northeast,completed
12615,3213,2025-12-21,Southwest,completed
12616,2775,2025-04-15,Southwest,completed
12617,409,2026-04-13,Midwest,returned
12618,903,2024-11-06,Southeast,completed
12619,1065,2025-05-05,West,completed
12620,618,2024-05-01,Midwest,completed
12621,4331,2025-01-26,West,completed
12622,4873,2026-01-23,Midwest,completed
12623,3215,2025-10-24,Northeast,completed
12624,1439,2025-02-13,Midwest,completed
12625,1504,2025-12-04,Midwest,completed
12626,1086,2024-02-07,Northeast,completed
12627,2134,2024-12-09,Southwest,completed
12628,2494,2026-08-23,Midwest,completed
12629,2085,2026-02-01,Southeast,completed
12630,3210,2024-04-29,Southeast,completed
12631,2717,2024-12-05,West,completed
12632,2683,2026-01-10,Southeast,completed
12633,1850,2025-09-25,Southwest,completed
12634,1557,2026-04-13,West,completed
12635,1491,2024-12-30,Southeast,completed
12636,2429,2024-06-28,Northeast,completed
12637,2773,2026-01-11,West,completed
12638,571,2026-05-13,Southwest,completed
12639,1931,2024-07-25,Southwest,completed
12640,3316,2026-04-29,Northeast,completed
12641,2759,2025-06-12,Northeast,returned
12642,2708,2026-02-17,Southwest,completed
12643,2567,2024-12-04,Southwest,cancelled
12644,360,2025-02-21,Northeast,completed
12645,4603,2026-03-06,West,completed
12646,721,2024-04-14,Midwest,completed
12647,1346,2025-08-26,Northeast,completed
12648,1764,2024-03-09,Southeast,completed
12649,3617,2024-09-02,Southeast,completed
12650,1808,2025-07-21,Northeast,completed
12651,731,2026-01-22,Southeast,completed
12652,1629,2024-04-14,Northeast,completed
12653,1391,2024-03-16,Midwest,completed
12654,571,2025-09-10,Southwest,completed
12655,1175,2024-02-16,Southwest,completed
12656,2418,2024-06-22,West,completed
12657,4404,2025-06-28,Northeast,completed
12658,3011,2025-03-07,Southwest,completed
12659,4224,2024-04-15,Midwest,completed
12660,4095,2024-01-12,Southwest,completed
12661,2312,2026-03-05,Midwest,completed
12662,3422,2026-07-15,Northeast,completed
12663,1554,2026-06-07,Southeast,completed
12664,288,2024-07-06,Northeast,completed
12665,967,2024-07-24,West,completed
12666,726,2024-05-10,Southeast,completed
12667,187,2024-01-19,Northeast,completed
12668,2820,2025-05-27,Midwest,completed
12669,4442,2026-06-16,Midwest,completed
12670,3990,2025-12-01,West,completed
12671,1497,2025-06-18,Northeast,completed
12672,2856,2024-01-08,Northeast,completed
12673,737,2026-02-10,West,completed
12674,1836,2024-11-28,Southwest,completed
12675,2277,2026-05-16,Southeast,completed
12676,4803,2024-07-26,West,completed
12677,3118,2024-06-01,Southwest,completed
12678,1530,2026-01-21,Southwest,returned
12679,3322,2025-10-14,Southeast,cancelled
12680,4750,2024-12-15,West,cancelled
12681,3895,2026-05-06,Southeast,completed
12682,3987,2026-06-24,Northeast,completed
12683,4162,2025-09-16,Southwest,completed
12684,1922,2025-10-29,Southeast,completed
12685,1324,2024-02-01,Northeast,completed
12686,4531,2025-11-03,Southeast,completed
12687,71,2024-07-15,West,completed
12688,314,2024-11-13,West,completed
12689,3358,2025-10-13,Northeast,completed
12690,2617,2024-03-10,Southwest,completed
12691,1782,2026-05-19,Northeast,completed
12692,4555,2024-12-07,Southeast,completed
12693,2328,2025-03-11,Northeast,completed
12694,2433,2025-11-14,Southeast,completed
12695,2385,2026-02-19,Southwest,completed
12696,4888,2026-01-07,West,completed
12697,3558,2025-04-14,Southwest,completed
12698,4170,2024-12-09,Midwest,completed
12699,614,2024-10-22,Northeast,completed
12700,4922,2026-08-13,West,completed
12701,3424,2024-05-06,West,completed
12702,2602,2025-02-14,Northeast,completed
12703,3129,2025-09-20,Midwest,completed
12704,2658,2024-05-23,Northeast,completed
12705,2354,2025-04-10,Northeast,completed
12706,4077,2025-02-01,West,completed
12707,2106,2025-01-28,Southwest,completed
12708,2579,2026-02-21,Northeast,cancelled
12709,3788,2025-07-21,Southeast,completed
12710,1777,2024-07-23,Northeast,completed
12711,2817,2026-01-28,Midwest,completed
12712,2551,2026-08-02,Northeast,completed
12713,2510,2025-11-18,Midwest,completed
12714,3559,2026-07-21,Southwest,completed
12715,4641,2024-11-28,Southwest,completed
12716,510,2025-09-04,Southwest,completed
12717,3312,2026-08-21,Southwest,completed
12718,1850,2025-01-21,Southwest,completed
12719,2619,2026-04-04,Southeast,completed
12720,3583,2024-02-13,Midwest,completed
12721,1092,2024-10-04,Northeast,cancelled
12722,1196,2025-04-15,Southwest,completed
12723,4164,2024-05-18,Midwest,returned
12724,2553,2026-04-21,Southwest,completed
12725,4692,2025-06-21,Midwest,completed
12726,1358,2024-01-31,Midwest,completed
12727,2406,2026-02-06,Southeast,completed
12728,3804,2024-05-09,West,completed
12729,2581,2024-02-23,Southeast,completed
12730,4125,2026-01-09,Southeast,completed
12731,4156,2024-12-27,Southwest,completed
12732,1018,2024-01-16,Midwest,completed
12733,3815,2026-05-15,Northeast,completed
12734,3096,2025-04-02,Southeast,completed
12735,1466,2024-03-09,Northeast,completed
12736,2220,2025-09-03,West,completed
12737,3175,2024-05-19,West,cancelled
12738,651,2025-05-30,Midwest,completed
12739,438,2024-06-14,Midwest,completed
12740,163,2025-05-04,Northeast,completed
12741,4284,2025-10-08,West,completed
12742,4632,2025-08-16,Midwest,completed
12743,4816,2025-05-20,Northeast,completed
12744,1879,2025-07-31,Northeast,completed
12745,248,2024-11-14,West,completed
12746,1160,2024-11-02,West,completed
12747,2383,2026-08-09,Southeast,completed
12748,315,2024-08-04,Northeast,completed
12749,2310,2025-10-16,Midwest,completed
12750,3880,2025-03-17,Southeast,cancelled
12751,4505,2026-08-11,Northeast,completed
12752,7,2024-06-03,Southwest,completed
12753,4503,2026-01-11,Midwest,completed
12754,1633,2025-11-16,Northeast,completed
12755,4852,2025-06-01,Midwest,completed
12756,4402,2025-07-04,Midwest,completed
12757,4312,2026-07-08,West,completed
12758,1330,2024-06-05,Midwest,completed
12759,4572,2025-01-14,Midwest,completed
12760,1288,2025-04-29,Southwest,completed
12761,591,2025-06-18,Southwest,completed
12762,1513,2024-09-17,West,completed
12763,4846,2024-10-26,Southwest,completed
12764,410,2024-12-22,Northeast,completed
12765,861,2025-02-05,Southwest,returned
12766,4190,2025-09-24,Southwest,completed
12767,1744,2025-09-06,Southeast,completed
12768,3166,2025-10-08,West,cancelled
12769,2192,2024-02-13,Southeast,returned
12770,1130,2025-10-31,Southwest,completed
12771,4256,2024-08-22,Northeast,completed
12772,4075,2025-05-16,Midwest,cancelled
12773,1398,2026-02-25,Northeast,completed
12774,1941,2025-04-11,West,completed
12775,4071,2025-06-14,West,completed
12776,4737,2026-03-17,Southeast,cancelled
12777,1362,2025-07-21,West,completed
12778,4249,2026-08-15,Southeast,completed
12779,1458,2025-11-12,Midwest,completed
12780,2491,2025-12-30,West,completed
12781,1,2026-05-04,Midwest,cancelled
12782,342,2024-09-02,Northeast,completed
12783,3266,2025-10-15,Southeast,completed
12784,923,2024-12-09,Northeast,completed
12785,1602,2026-08-19,Northeast,completed
12786,2904,2024-02-20,Southeast,completed
12787,4529,2026-08-02,Northeast,completed
12788,435,2024-06-30,West,completed
12789,1381,2025-04-10,West,completed
12790,3417,2024-04-05,Midwest,completed
12791,2024,2026-06-09,Southeast,returned
12792,1456,2024-02-06,West,completed
12793,948,2025-03-22,Midwest,completed
12794,4753,2024-03-04,Northeast,completed
12795,4927,2024-06-28,Southeast,completed
12796,4756,2024-07-31,Southeast,returned
12797,4792,2025-06-07,Northeast,completed
12798,2214,2026-08-05,West,completed
12799,1732,2024-05-21,Southeast,completed
12800,508,2024-11-22,West,completed
12801,4514,2024-01-08,Southeast,completed
12802,719,2026-07-10,Southeast,completed
12803,2786,2024-01-11,Southeast,completed
12804,309,2025-07-15,Southeast,completed
12805,1806,2026-02-12,Southwest,completed
12806,4550,2026-07-10,Southeast,completed
12807,500,2024-04-10,Midwest,completed
12808,1847,2025-05-10,Southeast,completed
12809,3226,2025-10-04,Northeast,completed
12810,592,2024-03-21,Southeast,completed
12811,3858,2025-07-23,Northeast,completed
12812,4193,2024-03-05,Midwest,completed
12813,4004,2026-05-23,Midwest,completed
12814,4028,2025-04-23,West,completed
12815,2434,2025-02-16,Southwest,completed
12816,2722,2025-03-27,West,completed
12817,1173,2025-08-24,Midwest,completed
12818,2948,2026-01-25,West,completed
12819,59,2024-07-13,Southwest,returned
12820,2771,2026-04-14,West,completed
12821,4881,2026-03-17,Northeast,completed
12822,2688,2024-02-13,Northeast,completed
12823,3500,2025-10-10,West,completed
12824,4102,2025-11-30,Northeast,completed
12825,1052,2026-06-23,Northeast,completed
12826,4052,2024-05-23,Midwest,completed
12827,2186,2026-05-06,Southwest,completed
12828,943,2025-06-11,Northeast,returned
12829,3147,2024-12-10,Southeast,completed
12830,174,2024-03-19,Midwest,completed
12831,3149,2024-07-01,Southwest,completed
12832,4484,2025-11-02,Southwest,completed
12833,4882,2024-12-02,Southeast,completed
12834,2432,2025-06-08,Southeast,completed
12835,3035,2026-01-03,Southwest,completed
12836,2780,2026-08-18,Midwest,completed
12837,3100,2025-11-26,Southeast,completed
12838,4525,2026-06-25,Southwest,completed
12839,579,2024-04-16,Southeast,completed
12840,3029,2025-10-15,West,returned
12841,348,2025-12-18,Southwest,completed
12842,1379,2026-06-01,Northeast,completed
12843,1583,2024-01-23,Southwest,completed
12844,2708,2024-04-03,Southwest,completed
12845,3452,2024-12-18,West,completed
12846,3128,2024-12-01,Southwest,completed
12847,1372,2026-06-15,Midwest,completed
12848,3666,2024-05-21,Northeast,completed
12849,2813,2025-08-21,Midwest,cancelled
12850,3846,2024-04-25,Southeast,completed
12851,4464,2024-08-31,West,completed
12852,433,2026-08-18,West,completed
12853,1970,2026-05-25,Southeast,completed
12854,2528,2026-06-12,Midwest,completed
12855,906,2026-06-29,West,completed
12856,2684,2026-06-07,West,completed
12857,3645,2025-02-02,Midwest,completed
12858,1128,2025-12-01,Northeast,completed
12859,1038,2024-11-29,Southwest,completed
12860,1396,2026-07-10,West,completed
12861,2882,2025-03-17,Midwest,returned
12862,2357,2025-04-09,Southeast,completed
12863,4904,2024-01-22,Northeast,completed
12864,2276,2025-04-06,Northeast,returned
12865,980,2025-03-08,Midwest,completed
12866,553,2025-04-10,West,completed
12867,4037,2024-05-06,Southwest,completed
12868,404,2024-08-31,Northeast,completed
12869,1146,2024-09-06,Midwest,completed
12870,2549,2026-08-23,Northeast,completed
12871,845,2025-08-25,Southeast,completed
12872,1386,2024-08-26,Northeast,completed
12873,1245,2025-04-30,West,completed
12874,4843,2026-03-17,Northeast,completed
12875,1182,2024-01-23,Northeast,cancelled
12876,1141,2024-04-28,West,cancelled
12877,4150,2026-05-03,Northeast,returned
12878,4811,2024-11-30,Southeast,completed
12879,2322,2024-09-27,West,completed
12880,691,2024-02-07,West,completed
12881,2289,2026-01-22,West,completed
12882,3115,2024-02-03,Southwest,completed
12883,3291,2025-04-05,Southwest,completed
12884,4126,2024-04-16,Northeast,completed
12885,2074,2026-06-15,Midwest,completed
12886,226,2025-03-17,Southwest,completed
12887,2165,2026-03-07,Midwest,completed
12888,2481,2024-04-02,Midwest,completed
12889,1274,2024-02-21,West,completed
12890,1291,2025-05-23,Northeast,returned
12891,3018,2025-05-30,Midwest,completed
12892,774,2025-12-05,Southwest,completed
12893,161,2024-06-03,Southwest,completed
12894,2319,2026-03-19,Midwest,completed
12895,234,2026-07-18,Southwest,completed
12896,4907,2024-02-03,Midwest,completed
