ITEM_ID,ORDER_ID,PROD_ID,qty,unit_price
30338,10156,355,4,351.92
30339,10156,731,2,155.83
30340,10157,146,1,352.14
30341,10157,630,1,58.38
30342,10157,245,2,70.1
30343,10158,151,1,392.31
30344,10158,534,4,433.75
30345,10159,368,2,58.76
30346,10159,649,2,62.54
30347,10159,566,1,281.88
30348,10159,357,2,261.98
30349,10160,316,4,388.32
30350,10160,46,2,48.02
30351,10161,746,2,52.14
30352,10161,133,3,394.78
30353,10161,781,3,399.92
30354,10161,719,2,377.27
30355,10162,252,1,470.1
30356,10162,203,3,357.2
30357,10162,754,2,282.2
30358,10163,273,4,181.21
30359,10163,175,4,300.34
30360,10163,375,2,187.75
30361,10163,713,3,108.63
30362,10163,218,2,189.65
30363,10164,630,2,64.44
30364,10164,108,4,432.75
30365,10164,356,3,152.12
30366,10165,753,2,337.85
30367,10165,282,4,306.01
30368,10165,424,3,392.77
30369,10165,221,3,175.97
30370,10165,49,3,102.63
30371,10166,209,2,47.29
30372,10166,20,3,229.2
30373,10166,712,4,288.92
30374,10166,791,2,124.56
30375,10167,156,2,486.21
30376,10167,607,1,194.47
30377,10167,791,1,117.86
30378,10167,697,1,387.32
30379,10168,490,2,335.59
30380,10168,621,3,330.5
30381,10169,384,1,111.86
30382,10169,585,2,138.93
30383,10169,411,1,173.66
30384,10170,718,4,250.35
30385,10170,796,2,57.15
30386,10170,486,4,473.88
30387,10171,431,3,96.47
30388,10171,22,2,42.16
30389,10171,120,1,10.98
30390,10172,615,3,519.52
30391,10172,274,3,356.06
30392,10172,176,4,481.16
30393,10172,288,2,321.96
30394,10172,555,1,379.14
30395,10173,223,2,225.25
30396,10173,254,3,242.84
30397,10174,406,3,205.32
30398,10174,423,2,532.04
30399,10174,583,4,313.17
30400,10175,705,2,15.39
30401,10175,213,3,269.65
30402,10175,426,4,93.68
30403,10176,534,2,455.38
30404,10176,609,2,322.4
30405,10176,446,1,141.4
30406,10177,443,4,242.2
30407,10177,225,2,69.08
30408,10177,216,2,189.25
30409,10177,283,1,128.77
30410,10178,516,1,34.47
30411,10179,700,4,114.25
30412,10179,508,1,9.17
30413,10179,332,1,155.13
30414,10179,703,1,133.61
30415,10180,653,1,148.89
30416,10180,173,4,410.37
30417,10180,748,4,213.45
30418,10181,763,4,336.42
30419,10181,711,1,427.33
30420,10182,602,4,123.85
30421,10183,701,4,430.42
30422,10183,717,2,249.99
30423,10183,183,4,277.96
30424,10183,10,3,431.11
30425,10184,630,1,68.83
30426,10184,305,2,406.03
30427,10184,4,1,39.82
30428,10184,166,2,175.52
30429,10185,56,2,281.88
30430,10185,654,2,425.71
30431,10185,752,1,61.94
30432,10185,643,4,287.69
30433,10185,143,3,318.83
30434,10186,548,3,383.22
30435,10186,602,2,113.15
30436,10186,276,2,530.89
30437,10187,529,1,160.93
30438,10187,286,2,521.67
30439,10187,386,4,536.65
30440,10187,82,1,123.34
30441,10187,67,2,161.68
30442,10188,70,2,370.67
30443,10188,730,2,323.02
30444,10188,272,4,225.39
30445,10188,602,4,132.95
30446,10188,452,4,496.32
30447,10189,602,3,121.47
30448,10189,165,3,375.19
30449,10189,99,2,108.63
30450,10189,357,4,253.49
30451,10190,69,1,78.33
30452,10190,162,3,494.59
30453,10190,198,3,235.88
30454,10190,31,2,136.33
30455,10190,611,3,27.75
30456,10191,490,1,448.46
30457,10191,708,1,441.89
30458,10192,43,4,392.8
30459,10192,445,1,373.48
30460,10192,659,1,124.78
30461,10192,209,1,53.23
30462,10192,439,2,211.78
30463,10193,314,4,308.23
30464,10193,117,1,31.44
30465,10193,47,4,252.21
30466,10193,559,3,13.28
30467,10193,114,2,142.59
30468,10194,567,3,104.54
30469,10194,271,4,277.42
30470,10194,594,4,281.55
30471,10195,153,3,129.39
30472,10195,535,1,133.79
30473,10195,157,2,516.76
30474,10195,408,1,388.44
30475,10196,333,1,436.38
30476,10196,164,3,178.72
30477,10196,87,1,34.05
30478,10197,469,1,471.44
30479,10197,735,2,231.77
30480,10197,104,2,158.72
30481,10197,572,4,370.64
30482,10198,448,1,322.24
30483,10198,797,3,124.26
30484,10198,503,1,55.1
30485,10198,127,2,138.53
30486,10199,385,4,186.13
30487,10199,734,3,199.16
30488,10200,109,3,361.66
30489,10200,515,3,30.78
30490,10200,443,1,229.01
30491,10200,613,4,325.15
30492,10201,93,3,238.72
30493,10202,734,4,269.83
30494,10202,294,1,275.79
30495,10202,297,2,334.98
30496,10202,562,1,106.86
30497,10203,769,3,213.16
30498,10203,626,4,184.48
30499,10203,37,4,72.9
30500,10204,754,4,270.43
30501,10204,694,3,9.12
30502,10205,175,1,281.64
30503,10206,593,1,323.98
30504,10206,5,2,84.97
30505,10207,800,1,205.5
30506,10207,462,1,284.12
30507,10207,583,4,278.97
30508,10208,623,1,322.3
30509,10208,232,4,527.65
30510,10208,583,3,369.95
30511,10208,585,4,106.13
30512,10209,357,1,287.0
30513,10209,630,2,69.67
30514,10210,538,1,337.2
30515,10210,14,2,81.59
30516,10211,714,3,331.69
30517,10211,516,3,34.65
30518,10212,714,3,354.62
30519,10212,116,3,300.26
30520,10213,558,1,176.8
30521,10214,402,1,256.71
30522,10214,315,3,164.94
30523,10214,529,1,157.97
30524,10214,381,2,371.75
30525,10214,641,2,178.87
30526,10215,81,1,540.82
30527,10215,59,4,323.59
30528,10216,595,2,262.23
30529,10216,230,2,304.94
30530,10216,457,4,345.61
30531,10216,494,3,71.52
30532,10217,140,3,371.52
30533,10217,263,2,464.61
30534,10217,6,3,375.38
30535,10217,654,1,538.64
30536,10218,732,4,228.12
30537,10219,65,1,148.7
30538,10219,787,2,295.78
30539,10219,786,3,323.31
30540,10219,16,1,329.41
30541,10219,685,4,312.52
30542,10220,279,3,513.52
30543,10220,201,2,57.34
30544,10221,183,1,298.61
30545,10221,372,1,180.06
30546,10221,204,3,175.67
30547,10222,163,2,22.97
30548,10223,143,1,346.81
30549,10224,23,4,434.64
30550,10224,117,3,30.83
30551,10224,533,4,422.96
30552,10224,398,3,327.44
30553,10225,159,4,189.37
30554,10225,136,2,213.19
30555,10225,597,2,423.56
30556,10226,11,1,407.99
30557,10227,26,2,160.52
30558,10227,598,3,78.62
30559,10227,395,2,321.14
30560,10227,211,2,176.84
30561,10228,281,4,94.38
30562,10228,235,2,42.08
30563,10228,501,3,360.16
30564,10228,757,4,416.98
30565,10229,218,1,206.36
30566,10229,731,4,142.87
30567,10229,505,2,523.85
30568,10229,159,3,209.28
30569,10230,491,1,106.38
30570,10231,268,3,106.99
30571,10231,224,1,172.04
30572,10231,340,2,404.61
30573,10231,532,3,384.14
30574,10232,14,2,69.87
30575,10232,737,2,502.27
30576,10232,492,1,29.77
30577,10232,321,3,11.42
30578,10233,658,3,291.53
30579,10233,229,1,135.76
30580,10233,357,3,266.47
30581,10233,632,3,198.76
30582,10233,55,2,195.6
30583,10234,796,3,60.96
30584,10234,266,1,73.77
30585,10234,17,3,88.83
30586,10234,479,3,86.85
30587,10235,587,2,251.69
30588,10235,733,4,497.92
30589,10235,432,1,420.92
30590,10236,419,4,40.7
30591,10236,630,2,68.86
30592,10237,343,2,379.41
30593,10237,596,3,137.26
30594,10237,540,3,228.91
30595,10237,283,1,130.91
30596,10237,151,2,387.87
30597,10238,6,4,478.89
30598,10238,745,1,373.74
30599,10238,652,2,486.05
30600,10238,572,4,376.79
30601,10239,304,4,282.55
30602,10240,297,1,415.77
30603,10240,79,1,340.38
30604,10241,257,3,424.4
30605,10241,473,4,316.46
30606,10241,727,4,56.11
30607,10241,42,4,428.52
30608,10241,177,2,230.22
30609,10242,354,3,352.45
30610,10242,615,2,424.75
30611,10243,289,3,135.03
30612,10243,511,4,56.57
30613,10243,481,4,34.05
30614,10243,295,3,141.14
30615,10243,373,4,254.93
30616,10244,769,4,165.03
30617,10244,402,1,272.04
30618,10244,393,3,233.22
30619,10244,751,2,258.88
30620,10244,235,3,37.76
30621,10245,165,1,382.89
30622,10245,420,4,149.31
30623,10246,205,1,74.63
30624,10246,619,2,281.43
30625,10246,254,4,206.65
30626,10246,60,3,74.65
30627,10246,110,2,43.72
30628,10247,597,4,466.34
30629,10247,766,1,108.64
30630,10248,513,3,268.68
30631,10248,253,1,187.61
30632,10248,354,4,412.16
30633,10249,327,3,45.75
30634,10249,25,2,294.23
30635,10249,204,3,191.81
30636,10249,755,2,26.98
30637,10250,254,2,240.46
30638,10250,670,3,262.75
30639,10251,551,3,120.14
30640,10251,110,2,42.35
30641,10251,88,4,113.71
30642,10251,789,4,348.37
30643,10251,601,3,242.0
30644,10252,34,1,390.54
30645,10252,523,3,386.82
30646,10252,540,2,202.18
30647,10252,192,1,338.77
30648,10252,235,1,39.87
30649,10253,782,1,22.1
30650,10253,397,2,27.22
30651,10254,575,2,316.78
30652,10254,39,2,222.35
30653,10255,694,4,7.64
30654,10255,686,1,304.04
30655,10255,613,4,343.02
30656,10255,552,3,318.24
30657,10255,195,2,69.79
30658,10256,454,4,485.16
30659,10256,748,2,241.56
30660,10256,305,2,365.68
30661,10257,550,2,197.71
30662,10257,376,1,415.52
30663,10257,579,2,164.33
30664,10257,26,4,203.39
30665,10257,556,2,531.27
30666,10258,652,2,510.68
30667,10258,620,4,43.54
30668,10258,356,1,164.83
30669,10258,291,3,92.12
30670,10259,372,3,183.5
30671,10259,680,4,235.12
30672,10259,571,2,447.53
30673,10260,45,4,85.83
30674,10260,530,3,261.27
30675,10260,259,1,306.85
30676,10260,537,1,408.16
30677,10261,45,2,94.2
30678,10261,777,2,427.74
30679,10261,210,2,208.29
30680,10262,490,3,340.66
30681,10262,387,3,267.68
30682,10263,795,3,224.57
30683,10263,287,4,146.19
30684,10263,376,2,531.75
30685,10264,196,4,378.5
30686,10264,700,1,108.68
30687,10264,765,2,277.69
30688,10264,797,2,102.29
30689,10265,368,2,70.11
30690,10265,488,3,418.8
30691,10265,175,3,304.04
30692,10266,324,1,392.46
30693,10267,439,2,192.64
30694,10268,609,4,350.88
30695,10268,19,1,242.3
30696,10268,44,2,314.6
30697,10268,181,1,23.5
30698,10268,70,4,343.97
30699,10269,112,3,107.36
30700,10269,435,2,116.61
30701,10269,667,2,211.45
30702,10270,173,2,444.87
30703,10271,775,4,214.07
30704,10271,14,1,79.29
30705,10271,175,2,297.76
30706,10272,115,4,353.96
30707,10272,708,1,389.09
30708,10273,434,3,262.39
30709,10273,695,3,338.71
30710,10274,110,2,50.96
30711,10274,631,4,305.66
30712,10275,241,1,504.84
30713,10275,777,3,371.09
30714,10276,111,1,310.41
30715,10276,664,2,355.38
30716,10277,795,1,311.7
30717,10277,347,3,17.67
30718,10277,295,1,119.83
30719,10277,211,1,174.66
30720,10278,686,3,230.84
30721,10278,636,1,357.39
30722,10278,446,2,144.32
30723,10278,545,1,257.94
30724,10278,610,4,29.12
30725,10279,19,2,176.33
30726,10280,84,1,271.41
30727,10280,226,1,115.54
30728,10280,331,3,37.32
30729,10280,261,4,363.16
30730,10280,609,2,331.08
30731,10281,478,3,273.06
30732,10281,218,2,217.94
30733,10282,338,1,178.77
30734,10283,228,4,424.22
30735,10283,702,3,89.6
30736,10283,748,4,213.58
30737,10283,445,4,355.96
30738,10283,723,3,455.25
30739,10284,651,3,384.6
30740,10284,692,3,362.69
30741,10284,65,4,135.45
30742,10285,732,1,188.73
30743,10285,556,2,476.01
30744,10285,600,4,114.16
30745,10286,261,3,443.19
30746,10286,485,2,349.38
30747,10286,588,4,273.98
30748,10287,60,4,74.04
30749,10287,620,2,44.39
30750,10288,107,2,132.4
30751,10288,355,4,269.05
30752,10288,731,4,140.07
30753,10288,285,2,394.7
30754,10289,776,1,46.74
30755,10289,726,1,187.11
30756,10289,569,1,457.97
30757,10289,526,2,89.31
30758,10290,416,2,291.52
30759,10290,77,2,243.91
30760,10290,784,3,300.6
30761,10291,7,3,317.32
30762,10291,726,1,241.42
30763,10292,542,4,400.36
30764,10293,46,1,51.76
30765,10293,233,3,29.59
30766,10293,648,1,98.46
30767,10293,670,1,266.19
30768,10294,293,4,71.31
30769,10294,351,1,358.53
30770,10295,725,1,376.33
30771,10295,99,2,99.43
30772,10295,242,1,472.49
30773,10295,371,4,94.06
30774,10295,323,1,75.47
30775,10296,84,4,233.52
30776,10296,747,4,21.49
30777,10296,19,4,217.52
30778,10297,783,3,116.45
30779,10297,431,4,98.66
30780,10298,478,3,249.91
30781,10298,357,3,233.91
30782,10299,65,2,184.58
30783,10299,768,2,116.82
30784,10300,284,4,209.34
30785,10300,280,2,412.47
30786,10300,418,3,348.45
30787,10300,281,3,90.54
30788,10300,31,4,124.8
30789,10301,205,3,95.36
30790,10301,343,1,441.72
30791,10301,551,1,156.42
30792,10301,336,2,32.8
30793,10301,682,2,125.88
30794,10302,739,3,91.54
30795,10302,436,4,154.59
30796,10302,141,2,188.73
30797,10302,63,1,494.9
30798,10302,224,4,170.17
30799,10303,143,2,334.66
30800,10303,539,4,84.69
30801,10303,777,3,480.39
30802,10304,89,2,10.06
30803,10305,79,2,273.67
30804,10305,389,2,314.4
30805,10306,555,2,427.37
30806,10306,167,2,408.42
30807,10307,683,1,163.2
30808,10307,752,1,86.52
30809,10308,314,2,327.09
30810,10308,729,4,379.71
30811,10308,767,2,223.42
30812,10308,355,4,361.99
30813,10308,418,2,284.87
30814,10309,391,4,501.57
30815,10309,772,4,191.08
30816,10309,680,3,309.6
30817,10309,27,4,75.54
30818,10309,285,1,472.88
30819,10310,151,3,302.31
30820,10310,644,2,470.69
30821,10310,157,3,503.87
30822,10311,401,4,287.88
30823,10311,668,1,148.84
30824,10311,307,1,380.54
30825,10312,610,4,25.98
30826,10312,484,4,132.35
30827,10312,363,1,108.69
30828,10312,91,3,369.66
30829,10312,162,3,509.69
30830,10313,662,1,264.6
30831,10314,779,3,118.47
30832,10315,24,1,375.01
30833,10315,718,4,238.66
30834,10316,527,4,326.25
30835,10316,182,2,34.7
30836,10317,48,1,280.34
30837,10317,204,3,184.16
30838,10317,577,3,284.73
30839,10318,611,2,25.31
30840,10319,215,2,173.34
30841,10319,315,2,134.34
30842,10319,574,2,174.71
30843,10319,520,1,79.38
30844,10319,86,3,48.52
30845,10320,104,1,148.12
30846,10320,316,1,319.27
30847,10321,619,4,256.75
30848,10321,256,2,248.88
30849,10322,295,1,111.81
30850,10322,648,4,107.75
30851,10322,230,3,282.22
30852,10322,166,1,129.03
30853,10322,346,1,273.31
30854,10323,245,2,72.89
30855,10323,58,1,162.26
30856,10323,715,4,339.68
30857,10323,776,3,47.85
30858,10323,668,4,128.5
30859,10324,19,1,197.13
30860,10324,33,1,327.24
30861,10325,334,3,40.52
30862,10325,744,1,211.37
30863,10325,774,4,40.73
30864,10326,630,3,57.48
30865,10326,285,3,468.73
30866,10327,568,4,19.32
30867,10328,267,4,50.53
30868,10328,507,1,445.6
30869,10329,296,3,370.47
30870,10329,79,3,280.13
30871,10329,395,2,336.47
30872,10329,467,3,390.1
30873,10330,543,1,418.71
30874,10330,763,1,297.69
30875,10330,17,1,87.92
30876,10330,652,4,425.29
30877,10331,730,1,378.88
30878,10331,362,4,13.58
30879,10331,217,3,173.97
30880,10331,454,1,425.16
30881,10332,246,1,253.72
30882,10332,249,2,267.67
30883,10333,699,3,229.06
30884,10333,510,1,366.34
30885,10333,613,3,361.17
30886,10333,441,1,70.29
30887,10334,670,3,292.21
30888,10335,359,4,125.65
30889,10335,555,1,294.71
30890,10335,156,3,458.75
30891,10335,379,1,387.03
30892,10336,179,4,519.16
30893,10336,247,2,471.49
30894,10336,739,3,91.45
30895,10337,145,3,461.45
30896,10337,261,4,392.65
30897,10337,734,4,211.57
30898,10338,621,4,253.51
30899,10338,43,3,432.29
30900,10338,755,3,33.33
30901,10339,681,1,56.08
30902,10339,321,1,12.83
30903,10340,247,1,516.01
30904,10340,392,3,347.22
30905,10340,717,4,191.64
30906,10340,52,3,99.34
30907,10341,92,3,354.35
30908,10341,286,4,449.43
30909,10341,230,4,259.44
30910,10341,179,1,561.86
30911,10341,176,3,374.91
30912,10342,582,2,170.9
30913,10342,337,4,178.38
30914,10342,784,2,360.16
30915,10343,463,4,85.76
30916,10344,313,3,425.39
30917,10345,321,1,14.0
30918,10345,627,2,415.3
30919,10345,429,1,13.05
30920,10345,661,2,129.88
30921,10345,712,1,273.37
30922,10346,187,1,283.89
30923,10346,660,1,133.64
30924,10346,573,3,147.75
30925,10346,796,2,76.28
30926,10347,224,3,189.76
30927,10347,773,4,33.48
30928,10347,401,4,229.98
30929,10347,548,1,383.79
30930,10348,599,4,270.52
30931,10348,72,4,146.72
30932,10348,726,4,258.09
30933,10348,637,4,123.86
30934,10349,381,3,351.28
30935,10350,187,3,272.98
30936,10350,593,4,359.42
30937,10350,671,3,248.99
30938,10350,186,3,100.49
30939,10351,572,2,455.6
30940,10351,508,1,8.15
30941,10351,768,2,149.48
30942,10351,405,1,112.54
30943,10352,457,3,300.17
30944,10352,205,4,80.56
30945,10352,316,1,341.34
30946,10352,436,4,137.52
30947,10353,223,2,257.7
30948,10354,298,3,251.78
30949,10354,316,1,411.52
30950,10354,204,3,161.55
30951,10354,128,2,134.51
30952,10354,309,1,290.72
30953,10355,742,2,10.07
30954,10355,204,1,213.04
30955,10355,125,1,109.15
30956,10355,307,4,319.85
30957,10356,396,2,273.28
30958,10357,753,1,309.36
30959,10358,6,1,498.25
30960,10359,95,1,316.63
30961,10359,107,4,111.96
30962,10360,474,4,313.41
30963,10360,152,1,192.58
30964,10360,166,3,141.17
30965,10360,768,3,127.31
30966,10361,26,4,197.8
30967,10361,245,4,66.3
30968,10361,766,1,104.0
30969,10361,244,3,145.86
30970,10361,733,1,368.86
30971,10362,215,4,187.93
30972,10362,724,1,195.88
30973,10362,441,4,92.23
30974,10362,53,2,177.1
30975,10363,110,4,56.5
30976,10364,584,4,223.57
30977,10364,763,4,379.39
30978,10364,142,3,191.85
30979,10365,222,4,191.25
30980,10365,321,4,12.95
30981,10365,235,2,51.26
30982,10366,772,2,218.16
30983,10366,372,2,205.62
30984,10366,417,2,71.44
30985,10367,73,2,111.53
30986,10367,623,2,345.71
30987,10367,314,2,300.72
30988,10367,203,2,366.28
30989,10367,454,1,510.09
30990,10368,712,2,343.94
30991,10368,429,3,12.84
30992,10368,573,3,141.63
30993,10368,370,3,363.3
30994,10369,673,2,299.1
30995,10369,273,4,191.65
30996,10370,299,1,364.55
30997,10371,268,1,113.16
30998,10371,325,4,353.47
30999,10371,554,4,93.04
31000,10371,474,3,349.2
31001,10372,17,3,80.05
31002,10372,457,3,352.27
31003,10373,679,4,83.29
31004,10374,364,3,426.22
31005,10374,64,3,70.28
31006,10374,554,4,93.6
31007,10374,463,3,75.64
31008,10375,353,4,319.23
31009,10375,668,2,134.2
31010,10375,244,3,146.83
31011,10375,341,3,189.91
31012,10376,488,2,375.75
31013,10376,531,3,308.82
31014,10376,621,2,274.99
31015,10376,475,2,505.26
31016,10376,615,2,383.56
31017,10377,530,3,328.12
31018,10378,592,3,217.87
31019,10378,794,2,368.33
31020,10378,245,2,64.43
31021,10378,452,1,375.99
31022,10378,239,1,294.57
31023,10379,685,1,385.49
31024,10379,60,2,67.71
31025,10379,388,4,351.28
31026,10379,800,1,208.82
31027,10379,484,2,147.66
31028,10380,788,4,281.26
31029,10380,782,2,18.72
31030,10380,422,4,208.87
31031,10381,428,1,109.5
31032,10381,261,2,373.68
31033,10381,44,3,280.31
31034,10381,380,2,333.83
31035,10381,608,4,366.43
31036,10382,660,3,128.31
31037,10383,724,3,189.11
31038,10383,191,2,226.96
31039,10383,613,4,321.68
31040,10383,109,4,518.37
31041,10384,415,4,365.55
31042,10384,431,1,75.6
31043,10384,596,2,165.88
31044,10385,772,3,199.71
31045,10386,292,4,296.16
31046,10386,274,2,340.69
31047,10386,333,3,423.92
31048,10387,406,2,190.28
31049,10387,539,3,88.61
31050,10387,468,4,269.16
31051,10387,693,4,148.83
31052,10387,791,3,118.25
31053,10388,374,4,447.65
31054,10388,57,1,95.58
31055,10388,368,3,62.24
31056,10388,66,1,382.65
31057,10388,510,1,365.78
31058,10389,392,4,306.92
31059,10389,275,3,153.9
31060,10389,359,2,145.16
31061,10390,101,1,382.95
31062,10391,83,1,491.6
31063,10391,310,3,297.75
31064,10391,557,2,167.37
31065,10391,108,1,379.32
31066,10391,466,4,448.62
31067,10392,191,2,251.44
31068,10392,711,2,461.66
31069,10393,519,3,265.73
31070,10393,27,2,69.73
31071,10394,325,1,359.01
31072,10394,560,4,472.97
31073,10395,47,1,191.62
31074,10395,544,3,92.83
31075,10395,173,4,375.52
31076,10395,89,1,10.78
31077,10395,310,4,241.2
31078,10396,239,2,216.99
31079,10397,570,4,488.09
31080,10397,605,2,377.11
31081,10397,653,1,162.95
31082,10397,242,2,347.52
31083,10397,32,2,342.8
31084,10398,212,4,435.58
31085,10398,508,1,9.0
31086,10398,478,2,275.43
31087,10398,192,2,357.95
31088,10399,25,1,306.01
31089,10399,594,1,307.21
31090,10399,653,3,181.27
31091,10400,332,2,184.95
31092,10400,409,2,559.35
31093,10401,401,3,221.14
31094,10401,439,1,224.51
31095,10401,481,4,33.72
31096,10402,727,4,67.91
31097,10402,750,3,143.95
31098,10402,412,4,258.16
31099,10402,469,3,338.3
31100,10402,331,2,42.76
31101,10403,630,4,68.04
31102,10403,178,3,215.59
31103,10403,392,4,344.29
31104,10404,539,2,108.25
31105,10405,649,2,58.5
31106,10406,202,4,132.21
31107,10406,400,4,93.1
31108,10407,452,1,393.32
31109,10407,558,1,195.22
31110,10407,115,2,437.3
31111,10407,105,4,75.08
31112,10408,412,1,254.47
31113,10409,275,1,180.7
31114,10410,223,1,268.46
31115,10410,323,3,103.66
31116,10410,642,2,428.71
31117,10410,516,1,30.76
31118,10410,475,4,462.91
31119,10411,676,3,150.7
31120,10412,720,3,331.29
31121,10412,291,1,107.9
31122,10413,723,2,427.89
31123,10413,77,3,274.88
31124,10414,342,4,24.86
31125,10414,5,3,86.73
31126,10414,760,3,397.4
31127,10414,770,3,95.09
31128,10415,744,3,239.43
31129,10415,563,1,506.4
31130,10415,707,1,151.97
31131,10415,107,4,127.11
31132,10415,96,3,183.61
31133,10416,742,2,12.31
31134,10416,624,1,93.5
31135,10416,154,4,135.41
31136,10416,267,2,48.33
31137,10417,739,2,87.3
31138,10417,756,2,281.03
31139,10417,654,1,501.31
31140,10418,347,3,20.63
31141,10418,97,2,73.0
31142,10418,388,3,334.17
31143,10419,501,1,378.44
31144,10420,5,4,87.17
31145,10420,134,2,443.76
31146,10421,583,4,335.32
31147,10422,67,3,143.17
31148,10422,109,3,473.29
31149,10422,755,3,31.6
31150,10423,634,2,211.32
31151,10423,558,1,204.32
31152,10423,274,1,435.1
31153,10423,500,4,97.88
31154,10424,104,4,143.37
31155,10424,322,1,476.05
31156,10425,686,3,260.46
31157,10425,700,3,123.86
31158,10426,35,3,116.96
31159,10426,779,1,109.02
31160,10426,325,1,308.61
31161,10426,542,1,411.67
31162,10427,224,4,168.83
31163,10427,785,1,234.45
31164,10427,649,3,63.04
31165,10428,789,1,318.69
31166,10428,371,1,112.12
31167,10428,239,2,218.81
31168,10428,794,1,366.96
31169,10428,724,2,180.0
31170,10429,701,1,359.21
31171,10429,430,1,365.19
31172,10429,368,1,60.03
31173,10429,741,3,326.65
31174,10430,101,2,498.1
31175,10430,15,3,502.44
31176,10430,397,3,28.99
31177,10431,521,1,393.79
31178,10432,732,1,221.27
31179,10432,156,4,468.22
31180,10433,712,4,299.68
31181,10434,228,4,381.44
31182,10434,437,1,186.31
31183,10435,219,3,223.96
31184,10435,92,4,475.01
31185,10435,369,2,126.48
31186,10435,557,1,159.98
31187,10435,274,3,407.48
31188,10436,147,3,474.01
31189,10437,240,1,188.53
31190,10437,512,1,250.48
31191,10437,700,3,151.6
31192,10438,405,4,145.41
31193,10438,259,4,409.05
31194,10438,51,3,214.53
31195,10438,602,1,134.65
31196,10438,315,3,161.1
31197,10439,263,3,408.6
31198,10439,117,2,25.29
31199,10440,129,3,69.27
31200,10440,35,1,133.94
31201,10441,481,2,26.85
31202,10441,358,3,210.89
31203,10441,592,4,273.3
31204,10441,13,4,313.63
31205,10441,586,1,232.62
31206,10442,76,2,373.32
31207,10442,506,2,403.21
31208,10442,464,2,163.28
31209,10443,10,2,427.83
31210,10443,120,1,10.53
31211,10443,491,4,84.06
31212,10443,479,4,89.64
31213,10444,559,1,11.84
31214,10444,405,3,134.25
31215,10444,597,4,407.31
31216,10444,659,1,125.97
31217,10445,586,3,278.27
31218,10445,81,1,390.65
31219,10445,593,3,341.95
31220,10445,451,4,183.65
31221,10446,142,4,226.54
31222,10446,461,2,18.65
31223,10446,587,4,292.13
31224,10446,121,4,175.64
31225,10446,136,2,207.96
31226,10447,519,3,295.2
31227,10447,26,4,170.52
31228,10447,580,1,425.01
31229,10447,759,1,88.57
31230,10448,499,1,251.69
31231,10448,539,4,99.14
31232,10448,65,1,160.07
31233,10449,448,3,379.81
31234,10450,37,3,70.33
31235,10450,65,4,186.12
31236,10450,94,1,152.44
31237,10451,235,3,49.11
31238,10451,521,2,419.41
31239,10452,317,1,167.08
31240,10452,573,4,161.67
31241,10453,731,4,143.4
31242,10453,371,2,115.64
31243,10453,769,2,203.9
31244,10454,116,4,239.17
31245,10454,45,4,88.58
31246,10454,101,2,470.54
31247,10455,694,2,7.15
31248,10455,685,4,395.3
31249,10455,133,3,405.55
31250,10455,349,2,436.86
31251,10455,273,3,233.88
31252,10456,337,2,190.44
31253,10456,516,3,34.87
31254,10457,84,4,207.77
31255,10457,713,4,151.63
31256,10458,27,4,95.17
31257,10458,384,3,120.22
31258,10458,756,3,286.85
31259,10459,153,4,143.02
31260,10459,182,3,26.17
31261,10459,266,4,65.04
31262,10459,449,3,197.75
31263,10460,127,1,126.51
31264,10460,184,4,275.17
31265,10460,544,4,96.95
31266,10460,92,2,435.17
31267,10460,190,4,250.99
31268,10461,46,4,54.19
31269,10461,332,4,153.08
31270,10461,233,2,34.05
31271,10462,230,4,287.5
31272,10463,648,2,99.39
31273,10463,121,4,180.0
31274,10464,24,4,408.15
31275,10464,396,4,338.41
31276,10465,254,1,207.47
31277,10465,415,3,376.75
31278,10465,764,1,230.83
31279,10465,39,4,292.62
31280,10466,313,3,322.6
31281,10466,508,4,8.04
31282,10466,497,3,393.92
31283,10466,648,2,119.26
31284,10466,429,4,15.47
31285,10467,355,4,343.66
31286,10467,21,2,415.89
31287,10467,637,4,120.99
31288,10467,142,2,237.3
31289,10468,407,1,297.41
31290,10469,199,1,325.7
31291,10470,49,2,123.54
31292,10471,148,4,163.59
31293,10471,76,3,371.1
31294,10471,448,2,327.13
31295,10471,781,3,437.12
31296,10471,147,3,500.61
31297,10472,759,3,82.19
31298,10473,315,1,121.91
31299,10473,153,1,106.35
31300,10473,262,3,225.64
31301,10473,528,2,94.56
31302,10473,257,3,422.67
31303,10474,203,2,345.95
31304,10474,29,2,362.18
31305,10474,595,4,287.71
31306,10475,679,3,62.33
31307,10475,35,2,150.13
31308,10475,521,2,441.83
31309,10475,543,4,400.73
31310,10476,508,2,9.76
31311,10476,221,4,154.79
31312,10477,327,3,43.82
31313,10477,328,3,363.55
31314,10477,426,1,121.04
31315,10477,729,2,379.44
31316,10477,617,2,504.59
31317,10478,743,1,438.22
31318,10478,684,1,400.93
31319,10479,631,2,305.59
31320,10480,714,2,373.56
31321,10480,404,1,90.09
31322,10480,562,4,91.25
31323,10480,254,1,184.32
31324,10481,67,3,151.37
31325,10482,407,4,394.67
31326,10483,771,2,298.4
31327,10483,391,4,476.8
31328,10484,685,3,382.22
31329,10484,316,4,316.04
31330,10484,339,2,140.99
31331,10484,509,3,97.96
31332,10485,415,3,345.59
31333,10485,356,3,158.87
31334,10485,552,3,347.25
